tank1,tank2,tank3,target
15.865520,106.371420,28.151910,0
9.624410,93.391660,59.010860,0
4.690640,80.418550,25.766190,0
3.065060,25.132510,13.903420,0
18.287420,160.675510,43.949190,0
14.708600,20.059390,29.794050,0
79.801550,72.891970,15.989740,2
40.411620,111.062310,2.958420,2
62.764180,79.020150,0.972590,2
67.388940,142.477530,62.883980,3
34.193020,105.920970,38.715770,0
70.062170,116.716040,8.179910,2
64.309360,137.447680,37.070220,2
87.578580,168.602870,17.516650,2
90.426630,88.174470,72.374970,3
81.409700,101.022480,39.910190,2
91.545140,46.170710,25.697010,2
36.162030,171.893160,93.878830,0
22.006770,172.774030,25.820300,0
97.064120,119.481580,0.708650,2
3.412990,29.496910,18.757320,0
76.761910,44.553180,96.914160,1
63.611210,138.503500,21.781650,2
89.270630,133.562910,86.440560,3
95.648110,25.128200,9.658720,2
80.340780,173.225210,58.376140,3
36.600050,130.525930,30.566410,2
23.838570,97.629040,21.615380,2
48.370360,191.321300,83.978400,0
94.163090,161.265790,35.475090,2
81.204520,184.583150,94.703580,3
68.319790,42.273330,3.972920,2
14.720020,193.109380,46.209680,0
85.498600,93.008830,66.081760,3
2.414080,49.972990,43.626930,0
63.063100,34.304240,76.455150,1
36.440470,163.487050,9.796910,2
67.975660,58.665670,79.538320,1
40.217040,133.069930,93.430530,0
2.062660,2.223360,77.027930,0
64.639310,58.595940,49.439670,2
4.193570,38.489120,42.449640,0
83.404440,95.933440,58.636250,3
87.375380,61.763780,70.069930,1
86.166730,40.523140,35.647820,2
97.981020,196.643710,22.322990,2
6.644580,54.184320,39.773200,0
44.100560,123.761260,89.950280,0
33.034800,169.996910,9.347890,2
4.187470,100.809040,5.966220,0
39.248980,179.355620,24.148300,2
70.597580,60.473080,4.492010,2
55.669060,166.970700,40.946840,2
61.729380,180.004720,78.969450,3
19.387640,146.676790,50.189300,0
74.596680,98.903110,12.795820,2
56.990940,98.426800,51.792170,3
87.890250,178.967410,45.353710,2
45.573200,103.037390,51.958930,0
95.038710,129.880090,27.745700,2
53.153680,125.444720,63.977170,3
58.525420,35.547230,3.359320,2
33.784310,85.504430,6.180420,2
81.496730,68.815490,91.363270,1
15.441010,11.386990,48.231610,1
18.912930,187.479860,1.030340,2
41.261970,185.349550,38.441820,2
9.310930,60.578990,49.801040,0
18.515170,93.312340,83.634320,0
87.261800,9.852150,16.090340,1
27.529010,118.973170,36.099480,0
84.404090,143.334370,10.045600,2
62.455750,22.602530,25.503570,1
17.787060,34.612390,61.639550,0
56.360490,35.205630,99.017280,1
42.183670,19.413870,12.056900,2
58.389370,195.813880,57.195110,3
94.904150,88.826570,43.584110,2
50.000740,139.485090,36.761600,2
86.388600,5.856280,43.976420,1
51.099180,121.406450,27.607190,2
42.748000,96.907550,68.691000,0
77.354420,147.565470,34.158310,2
99.945050,169.733060,26.002340,2
19.510580,62.804250,45.234490,0
85.079940,155.672450,85.124610,3
27.195710,118.692240,28.324910,0
10.902320,136.839550,14.299760,0
66.769780,129.592860,81.024840,3
13.955460,156.696030,99.927650,0
85.104240,150.362420,66.216540,3
42.178150,146.100030,72.417800,0
63.149830,159.255680,44.876390,2
12.125270,111.813550,26.504350,0
38.443310,3.482980,38.279060,1
80.880110,108.544470,0.980050,2
46.984380,58.290330,47.755070,0
40.469270,186.395840,4.117730,2
68.358800,170.205320,95.923860,3
17.763620,106.260960,4.358960,2
49.918350,25.091620,83.789670,1
11.387000,102.657670,52.109610,0
97.165050,130.996140,28.784030,2
24.079930,25.649640,75.651470,0
69.075670,121.975430,4.084040,2
76.282890,128.377520,96.388890,3
58.720210,60.790380,38.152060,2
17.584070,144.582840,70.772170,0
20.065000,31.697860,7.700490,2
91.197570,46.613970,34.416350,2
28.050450,82.724920,71.404880,0
87.059560,36.519750,68.641230,1
35.256210,196.105430,29.891920,2
0.719300,103.127990,15.073110,0
4.449440,139.653850,73.225930,0
46.069900,135.377100,53.823940,0
62.980110,119.340790,66.582280,3
19.963060,53.741320,43.996310,0
44.612800,154.882340,36.739370,2
16.250520,50.293190,21.473350,0
73.166000,94.067920,70.863070,3
41.621970,177.947120,98.352030,0
66.984250,172.762510,50.793330,3
93.462080,166.317300,99.177860,3
62.309370,155.841350,54.286810,3
25.912010,70.951030,89.400540,0
5.594790,118.295980,37.248400,0
38.669250,176.914240,85.382240,0
59.884240,54.583770,47.545630,2
40.829340,70.723610,10.278560,2
54.311390,60.366260,66.080790,3
31.920390,86.232700,5.236040,2
99.253810,101.522080,2.423760,2
54.123070,174.070800,77.255210,3
70.090670,27.892930,65.773710,1
76.629840,114.483810,89.274900,3
27.698980,48.428940,86.956970,0
62.539820,0.289440,35.313140,1
85.785600,5.463900,0.324790,2
28.125930,182.800010,90.147760,0
51.876190,110.647370,33.200800,2
24.373670,163.044370,10.629490,2
48.735440,126.879450,10.368030,2
51.960710,115.504260,74.249610,3
23.483600,58.665500,56.952110,0
98.312640,43.498640,98.590380,1
71.434250,165.216410,8.964130,2
30.042020,11.547260,37.154700,1
98.128970,21.054610,56.237280,1
0.607060,142.536560,19.719270,0
12.958450,67.403560,77.104430,0
10.661310,45.967800,0.846440,2
96.841490,118.429120,71.989960,3
65.138320,28.872910,59.493990,1
13.141560,80.247290,56.896310,0
55.888110,23.814690,3.443600,2
79.823430,145.184490,8.181890,2
12.741550,178.516760,76.912890,0
99.616030,50.797490,48.780300,2
23.645960,124.560030,11.541420,2
12.724320,14.377580,69.358610,0
49.407260,123.546240,87.930100,0
74.032850,92.344580,98.435600,3
45.625610,22.490130,99.265470,1
2.282070,109.976710,30.909550,0
50.355220,111.742590,24.009590,2
55.685880,151.212220,26.650980,2
38.342610,53.648540,82.055970,0
72.498230,174.239290,17.004990,2
7.357960,23.876700,16.101830,0
53.308270,194.182410,35.723540,2
95.850830,7.640160,92.687220,1
18.115260,182.495000,5.622740,2
94.821940,40.159650,30.271410,2
49.094230,76.144180,66.752800,0
97.480780,121.285300,72.148540,3
8.800530,125.562490,45.384980,0
88.578240,77.642220,67.945410,3
22.815370,51.874510,37.612240,0
30.406350,50.775770,4.966870,2
83.674630,12.860310,88.736550,1
12.546540,13.052350,56.300480,0
50.244180,98.246910,57.450430,3
28.705660,132.589850,50.240220,0
33.474350,165.300130,72.772110,0
39.361030,169.523560,92.025830,0
53.686630,42.990490,91.579220,1
18.947960,9.684650,32.748700,1
72.696630,184.654820,63.728560,3
95.183850,18.474170,6.075370,2
60.419200,193.223260,50.272130,3
5.151520,44.243730,24.479290,0
33.785710,8.720680,90.489270,1
51.556390,134.186160,6.717280,2
5.411550,117.293550,88.729600,0
52.848200,175.563830,81.099130,3
7.585380,40.391490,65.771070,0
44.350140,58.139960,41.863390,2
44.519960,182.110450,10.345830,2
27.973070,107.512960,69.828690,0
63.063730,188.328550,79.560890,3
55.707680,42.936540,45.087420,1
69.338220,167.592430,95.973620,3
60.545280,105.383870,1.769190,2
7.209910,31.221000,5.475990,2
40.086320,67.375710,63.735420,0
53.566510,119.194150,47.197720,2
27.773710,190.565060,8.640920,2
93.889100,62.247610,51.266140,3
10.884230,14.186210,42.954540,0
74.169740,53.872960,56.234790,1
27.865030,77.722610,90.644630,0
85.583960,103.203510,23.810560,2
19.318390,190.817470,20.271660,0
80.816830,73.794040,98.565980,1
36.815570,70.303320,63.746360,0
96.151680,195.241920,70.720610,3
75.460640,112.680440,75.577570,3
85.977970,97.219060,61.986230,3
53.731670,112.494120,89.004790,3
35.561680,41.636810,45.628010,0
20.808520,99.680090,90.350810,0
61.743350,171.086570,16.619090,2
90.087360,120.357430,3.175980,2
63.311900,190.279390,7.916700,2
58.245610,183.095720,0.969520,2
63.091290,94.980460,34.698930,2
62.753650,10.540420,75.306300,1
0.447950,61.387150,50.395860,0
37.702230,61.495190,83.083510,0
93.483260,174.742540,52.243130,3
88.416420,184.172310,40.923840,2
28.344590,19.653040,47.909190,1
94.629690,112.181510,66.756210,3
11.288380,28.703930,46.447330,0
95.126480,72.156930,87.748400,1
12.028860,123.403440,60.061300,0
85.987480,0.663340,18.993170,1
21.968760,189.993220,15.369370,2
3.696240,106.892300,52.855850,0
84.404700,189.771930,53.854540,3
92.999420,145.031830,26.455910,2
92.842070,133.488640,41.409590,2
68.024210,80.262570,11.418380,2
71.897870,164.817520,72.880620,3
22.911470,191.327000,2.525460,2
33.268530,52.018490,4.812620,2
40.572970,124.622970,88.255290,0
98.968970,161.617920,46.868050,2
72.370440,168.724760,46.530720,2
78.505440,96.530480,38.649600,2
52.609080,135.170950,72.688210,3
35.673630,114.264050,90.987090,0
97.631290,45.449620,19.283120,2
67.668560,82.936780,2.422230,2
34.686190,161.348950,79.742690,0
49.468510,94.515590,57.950740,0
21.939670,105.208720,1.104640,2
47.555960,67.210210,67.486960,0
63.835360,76.167180,0.727300,2
25.227360,126.669570,7.237330,2
10.764240,129.407000,75.576740,0
32.154970,97.934610,94.571140,0
94.554360,61.500550,80.998790,1
59.394410,195.096900,47.761360,2
77.470690,153.627430,49.743290,2
79.563010,52.208070,12.225300,2
42.516370,188.726130,50.074460,0
63.525910,124.832490,13.257290,2
39.029690,141.387790,97.199010,0
16.801770,82.088380,9.509380,2
24.237650,75.351870,54.064320,0
23.056690,45.512530,77.783000,0
96.264170,64.722590,68.799200,1
25.808050,185.590450,67.290240,0
80.267690,9.870810,59.850600,1
52.761230,58.599380,26.243000,2
58.002480,141.297130,3.317280,2
56.740160,34.091910,14.036270,2
62.311950,62.174020,44.088020,2
35.999880,129.667260,47.011980,0
96.345870,70.476550,74.028430,1
25.729260,101.750620,55.256980,0
32.910930,94.356110,27.927860,2
0.600080,43.129660,70.006420,0
77.096300,56.040570,40.804300,2
3.736570,47.412580,77.921930,0
60.598630,41.154100,25.744200,2
81.680200,41.816840,33.415770,2
66.435870,112.222480,46.087020,2
89.974110,43.942090,74.141990,1
15.906380,123.146770,87.062360,0
45.790180,144.858900,82.039340,0
13.602640,141.165380,91.984100,0
57.637060,37.224450,12.694250,2
25.973530,20.702650,51.339410,1
6.970470,44.680920,43.991040,0
47.391480,113.079700,70.561500,0
4.722860,16.124190,6.085920,0
42.315030,8.369590,74.608130,1
22.300020,187.842500,48.640380,0
44.632580,156.107740,71.315400,0
60.730900,187.029340,42.225930,2
80.853170,76.018590,83.834570,1
25.947460,57.853410,67.786950,0
21.271330,45.830840,30.526240,0
67.892880,177.877620,67.456770,3
82.781420,108.712120,6.892320,2
10.046620,110.878400,32.780100,0
22.056810,93.251390,66.649670,0
38.499190,160.508450,73.852320,0
73.491490,197.037940,29.523000,2
64.472560,171.095670,57.952440,3
78.950220,82.890440,59.049130,3
5.566640,197.153520,80.001850,0
86.880910,138.858860,18.605000,2
3.102840,172.931320,39.633070,0
26.386490,112.334590,42.089850,0
65.166600,96.758650,69.723310,3
85.342330,39.111400,32.943290,2
43.681560,192.411690,36.533360,2
38.109980,130.694500,41.919970,0
95.122370,178.893750,51.340880,3
64.477520,11.606110,69.573050,1
70.720090,71.839860,21.968290,2
91.507840,85.340980,65.370610,3
3.332880,82.813430,81.725880,0
38.757600,120.632230,20.985580,2
41.652560,185.527540,56.645170,0
90.193150,180.403860,94.414780,3
89.539170,0.656230,93.401490,1
13.745940,7.985250,5.538850,2
34.891620,124.160820,40.231120,0
2.555430,95.296530,44.213070,0
75.684930,55.922580,21.753120,2
25.593900,60.747960,59.916490,0
47.152550,67.378910,37.431420,2
37.092370,194.481340,23.299700,2
81.806160,141.642170,0.557000,2
99.317620,151.287870,68.244960,3
40.532470,111.040620,25.327090,2
3.548340,167.204330,89.648450,0
16.247060,157.411220,74.115270,0
17.837500,84.365760,42.275790,0
75.996430,167.532180,9.477510,2
56.296920,152.349700,78.619060,3
14.799350,105.101030,85.755870,0
31.851860,85.023380,80.435850,0
8.931950,171.898660,31.115670,0
0.145030,46.831830,8.950060,0
9.238490,138.567150,21.397630,0
93.474240,103.288910,46.009830,2
43.428350,138.517530,45.226280,0
12.860040,176.034440,42.839530,0
7.400460,105.873200,64.734690,0
27.558250,160.068080,66.977580,0
65.034120,84.164990,96.191530,3
27.418920,115.541100,30.905520,0
74.480480,9.558300,4.589390,2
81.086100,86.853630,34.118010,2
60.752690,140.379870,20.120130,2
18.543120,191.630150,58.966430,0
39.011650,160.288340,52.515900,0
24.166280,41.347060,39.685930,0
85.989590,12.289580,21.852600,1
89.315180,24.346910,62.962570,1
21.351140,121.173370,38.310420,0
10.167690,116.495010,68.304270,0
68.027260,127.406880,50.022480,3
51.947260,127.128020,69.025940,3
65.487670,117.389110,15.583900,2
21.061650,52.044800,91.966170,0
75.939510,110.573360,25.205690,2
11.089150,179.751850,89.266600,0
11.069560,159.443330,44.664510,0
32.396690,147.820910,61.432950,0
78.003010,14.865770,31.858700,1
31.931690,65.950620,50.247990,0
28.301380,88.876720,36.777760,0
73.529600,120.700160,65.362940,3
21.058390,65.100430,2.116540,2
10.837470,53.010850,6.546370,2
60.263240,199.626020,10.081520,2
82.123020,23.763250,66.991400,1
64.315760,180.543390,11.394560,2
31.544450,18.155950,40.738330,1
91.159320,156.304630,72.290010,3
53.302750,176.697150,44.944180,2
14.968570,167.517040,27.963830,0
5.363350,25.207610,60.905890,0
60.708200,52.036630,72.718010,1
77.364020,184.100530,58.493750,3
77.942340,150.619940,25.780900,2
31.022590,95.696480,1.903900,2
29.739780,94.776570,10.806930,2
12.627590,92.647350,73.096500,0
83.374890,109.262780,47.474900,2
38.428060,38.589800,14.656200,2
79.189650,93.001330,79.032020,3
70.408300,38.779180,51.030730,1
44.401660,84.774700,54.257100,0
98.208190,162.580120,90.371240,3
2.963960,28.067270,8.476370,0
26.323100,88.378500,64.205320,0
50.083130,180.636780,93.985600,3
16.352100,170.582580,48.172220,0
45.332950,156.987870,9.314050,2
88.249310,134.172670,87.526160,3
99.447760,103.600890,9.326220,2
16.652390,64.723650,10.355290,2
81.534180,59.373570,97.588620,1
70.259140,34.686070,47.604260,1
46.688420,98.502330,53.569120,0
3.117310,137.260230,48.719180,0
79.096540,163.069910,23.053510,2
4.842290,140.646770,97.776280,0
44.665800,51.922560,15.667190,2
28.744560,65.583910,42.387470,0
65.540710,54.632610,5.097680,2
37.327860,171.125920,49.835150,0
96.478380,100.724310,27.589880,2
19.331400,138.904900,53.638130,0
60.399890,151.025360,72.590350,3
4.336330,160.514380,53.270330,0
39.170850,107.503890,61.245140,0
14.950630,83.483080,33.558620,0
35.040890,18.266990,15.984350,2
16.183210,74.644950,89.449150,0
20.602740,83.238500,31.160940,0
78.738330,10.025290,19.654340,1
21.064150,198.592560,57.077500,0
13.895830,54.439830,16.782210,0
12.460460,159.436410,49.575260,0
63.121010,66.250250,55.369510,3
25.756900,61.607250,65.223790,0
15.035010,123.444370,85.223480,0
12.042320,179.492260,7.944570,2
34.890920,122.101860,55.941480,0
9.639110,159.782630,97.315330,0
18.122830,179.026190,55.680940,0
93.593380,35.217190,79.202140,1
5.978160,176.639290,67.415940,0
37.025480,38.093360,81.653310,0
60.324130,72.083170,44.383580,2
82.654270,67.785440,8.963270,2
91.128220,77.468750,34.838750,2
20.439960,179.484510,21.750530,0
63.667290,176.153000,3.491360,2
82.879170,82.119880,65.797460,3
37.240460,139.103250,25.429490,2
2.193050,189.557500,1.636780,2
82.409930,33.827520,39.222020,1
82.249240,41.186430,86.570760,1
49.775890,73.230690,66.243770,0
34.138970,69.457670,73.352640,0
30.983220,40.154530,80.764610,0
80.537100,99.517140,52.665560,3
69.607660,101.854860,41.704000,2
99.489420,29.528090,59.272800,1
88.586300,137.443010,88.092330,3
33.633470,54.398600,85.127240,0
39.411460,141.936460,14.774860,2
75.583810,109.796530,26.861160,2
49.450400,139.388730,1.188640,2
63.746710,108.318160,22.028620,2
75.298110,60.692200,27.686090,2
47.121830,135.229940,92.884600,0
14.135720,79.293620,6.698960,2
75.855070,89.546580,70.692910,3
32.219440,168.863450,53.482810,0
94.360780,15.762930,51.427680,1
76.645520,120.030530,2.319410,2
97.233870,59.652740,24.927790,2
48.565990,108.431620,76.628810,0
39.327370,87.992080,53.495990,0
39.438710,182.909620,85.125200,0
45.497370,0.038970,90.093450,1
12.433660,48.902480,15.236130,0
17.981560,160.575510,57.950140,0
95.609520,46.290700,48.563490,1
97.742840,165.288700,72.861570,3
18.897520,153.881080,34.756510,0
53.053690,121.832240,60.936370,3
72.652350,132.340420,6.837090,2
45.734700,132.804320,29.599300,2
31.305670,24.913510,41.861500,1
98.683040,57.063870,53.143690,3
74.323730,2.699450,90.043960,1
38.655020,173.823200,3.894770,2
14.566360,64.505890,34.546180,0
84.779420,2.240220,64.111180,1
13.131240,164.643130,77.857330,0
49.992100,42.537450,63.449540,1
15.625830,38.004760,62.668990,0
99.122840,178.212170,59.310740,3
53.853680,199.676980,54.739710,3
42.011650,181.911110,23.418430,2
9.752600,126.818010,9.584960,2
37.314850,84.715480,54.753810,0
99.165950,44.196340,37.575640,2
13.224010,121.522710,72.767320,0
48.207680,49.166250,62.088830,0
53.915770,34.237140,40.568190,1
43.519710,196.523550,84.928580,0
73.437080,177.755410,73.548440,3
90.340190,10.910620,45.606620,1
74.689830,116.659160,17.516620,2
34.049210,63.554880,26.134690,2
34.313560,102.970660,85.486900,0
74.203270,167.049940,88.360370,3
41.615050,69.205260,5.762340,2
93.049160,13.164600,74.113550,1
37.810830,189.756150,41.960200,0
81.660840,56.530970,29.908870,2
59.551940,199.596530,51.757240,3
93.630860,157.249970,79.586430,3
43.596000,77.308450,19.192180,2
96.394130,191.878720,74.706770,3
29.625240,49.035910,98.861020,0
6.654280,168.712860,35.545800,0
41.886970,166.395530,9.060300,2
35.416970,190.404860,69.906590,0
75.493920,151.501060,6.057010,2
20.320760,98.252650,36.815020,0
41.091230,156.289480,1.467920,2
66.049190,0.022050,6.305850,1
40.828610,168.189700,14.499580,2
55.462140,135.701050,22.953290,2
51.233030,182.281460,51.222850,3
15.732310,125.562860,59.220020,0
2.695480,18.118880,15.678140,0
13.628910,51.893150,45.410530,0
37.171630,178.129980,61.210940,0
87.614430,105.407860,8.987050,2
46.328740,164.406510,19.410380,2
9.121430,65.886950,38.889780,0
30.625770,27.048160,25.083990,2
68.228240,77.185700,63.254940,3
53.630380,109.810590,24.854960,2
52.154300,4.718940,43.174370,1
57.262280,36.399120,25.655850,2
21.953100,14.111590,34.785730,1
97.896580,70.776080,46.053660,2
65.308730,129.699550,94.989500,3
85.756410,158.790140,95.162720,3
23.076540,123.410840,88.719680,0
62.413820,195.484090,10.035270,2
43.933050,195.472580,37.956800,2
73.955640,6.080580,69.483710,1
93.462670,76.541260,2.129980,2
2.790980,178.404660,72.251610,0
10.668640,10.918060,80.482540,0
80.986060,24.104370,30.152040,1
78.002610,105.082410,95.658490,3
48.106260,135.391590,50.978340,0
94.296550,79.731820,22.979650,2
32.663390,170.555040,49.793860,0
35.425230,108.852000,13.322970,2
0.535930,56.116940,60.500570,0
71.168080,165.322190,92.666360,3
41.211230,148.103360,7.467290,2
5.753000,24.959600,44.856910,0
21.128140,57.384990,64.788020,0
35.852220,111.474310,41.240380,0
16.896930,14.804000,23.623150,1
5.770050,123.722390,79.571760,0
33.974080,77.422210,81.619110,0
22.261290,23.832050,50.111810,0
64.619020,119.930890,71.387300,3
5.675120,85.640320,23.857050,0
75.912130,174.546100,28.133570,2
9.521810,50.685590,10.400850,0
32.242220,107.639720,97.368100,0
39.937030,44.007980,16.680170,2
17.303980,38.519540,76.226700,0
6.102770,199.480540,52.268640,0
54.427190,71.512780,69.025540,3
47.145630,65.812260,26.513840,2
92.565120,58.197900,43.639330,2
35.034140,17.235770,18.593440,1
18.950200,138.729900,40.658540,0
78.196760,141.790180,19.204980,2
56.291690,148.581770,63.304290,3
60.001650,147.922180,5.678070,2
73.142190,54.531050,57.187230,1
24.230500,167.763510,48.055940,0
64.294120,158.816410,89.531530,3
73.206210,29.753720,85.453240,1
61.857790,121.889950,92.134060,3
24.883160,47.917520,51.319360,0
75.086310,89.448140,63.389140,3
45.252470,122.077440,82.226230,0
18.047670,139.075710,78.742570,0
44.711140,64.646720,1.354430,2
79.710500,65.587730,35.730950,2
33.600620,99.747870,70.249960,0
77.186310,78.514140,66.310200,3
72.068430,59.383470,9.662150,2
89.466570,135.423190,64.811040,3
5.890250,163.574610,56.605420,0
84.788440,194.912240,95.710030,3
85.608930,2.189470,88.572720,1
7.506230,170.238790,28.017410,0
61.006830,7.613650,77.118170,1
11.170610,82.137630,81.744600,0
69.534900,1.208540,40.303230,1
4.192750,134.699970,96.894850,0
65.526130,44.874490,35.523300,2
97.665060,44.810480,56.152910,1
40.045380,153.663060,86.738930,0
34.083730,132.079270,54.904770,0
27.844450,54.388160,53.863160,0
15.400290,162.161980,6.900480,2
9.457450,68.445260,11.809180,0
47.570000,79.935180,72.180980,0
95.300420,150.711720,17.944870,2
93.552130,78.426690,47.418940,2
42.157620,56.109400,89.504430,0
33.223890,115.719290,24.003360,2
79.737540,154.839730,29.631210,2
68.155410,140.774710,56.251140,3
60.059840,114.890930,8.186440,2
67.026530,93.955000,43.845730,2
85.999920,4.645340,25.131490,1
12.140350,7.068210,27.567700,1
98.847630,54.045830,66.370580,1
11.829890,120.369530,98.448150,0
29.183750,169.615120,99.757140,0
58.855410,61.880220,67.353130,3
84.484820,34.270050,45.251580,1
31.918770,56.671800,86.082130,0
42.165400,67.815270,60.351050,0
21.940160,45.978700,52.028870,0
40.927270,58.996480,5.395110,2
52.077420,163.321840,85.137720,3
23.544000,119.928240,85.588130,0
40.872590,186.427360,90.297850,0
20.813390,51.792970,18.044200,2
19.605440,181.572420,93.113790,0
5.189720,118.720670,56.423160,0
39.054760,126.339520,94.736780,0
17.025490,24.082180,3.339060,2
36.383330,67.525700,43.081970,0
50.331000,151.564800,39.211340,2
33.061310,165.375760,84.979670,0
23.276600,62.934360,82.511640,0
7.940820,65.169360,44.835010,0
18.707160,35.982840,42.486210,0
75.452170,168.046600,97.923510,3
7.398410,43.336440,75.662980,0
54.059870,65.535950,20.558970,2
28.047760,85.857790,17.715120,2
96.422600,21.517690,98.557740,1
84.189330,84.630320,73.981630,3
67.151520,42.657380,33.907010,2
51.312260,127.568840,54.289500,3
47.298750,88.630450,49.826450,0
43.435150,108.266020,88.798530,0
63.282930,144.524170,59.748310,3
64.301770,115.669970,2.686650,2
99.959840,6.721850,39.514800,1
10.511570,19.385690,79.352700,0
42.592580,160.227740,27.278650,2
25.646280,50.246280,61.614560,0
81.499940,90.452200,37.924890,2
97.357960,23.350810,48.663270,1
40.848780,19.625320,26.820040,1
2.844120,175.390860,60.784950,0
81.501850,104.310890,59.950980,3
70.085450,181.602330,9.175190,2
33.094840,141.805240,95.835060,0
98.080740,127.620600,19.359850,2
11.920890,189.208730,43.392770,0
19.481600,186.778500,10.452430,2
72.957110,125.052610,8.773470,2
33.874880,29.986140,60.449860,1
47.711300,0.855020,97.571060,1
34.958460,51.640880,22.244300,2
15.881590,199.827420,29.510950,0
40.551350,174.271180,64.188750,0
36.869440,179.665690,74.972420,0
22.790050,128.747800,92.239850,0
49.646090,146.722480,97.110370,0
69.041410,20.487740,24.455960,1
59.509640,55.111160,95.754170,1
40.535200,91.446080,70.160210,0
52.424970,76.429190,7.663790,2
59.644560,173.516010,68.576240,3
38.149500,25.545210,81.633820,1
94.174840,77.654600,72.864220,3
41.076340,100.453390,83.647640,0
8.342430,106.067070,21.462030,0
33.980590,128.885760,2.722840,2
59.382510,56.688450,66.948440,1
14.158140,147.162320,64.563970,0
97.124180,182.247070,28.330290,2
2.731660,131.073710,60.288740,0
2.742880,24.535510,58.470170,0
91.182730,181.300060,15.148510,2
38.457390,8.640570,46.927180,1
75.308350,157.994540,49.898950,2
9.586970,76.272800,93.210200,0
22.961260,63.950890,74.682720,0
73.358080,182.440460,38.811870,2
51.459870,93.478490,92.775220,3
76.933060,166.288360,13.309830,2
79.184670,86.595750,2.333870,2
6.008840,135.581590,37.201240,0
86.811560,146.854630,2.168000,2
68.688830,38.470490,42.258260,1
62.473520,174.543570,45.609790,2
80.849050,156.593130,41.453850,2
50.098020,140.097000,3.114840,2
89.081140,153.963230,24.941590,2
98.118000,35.878070,91.408670,1
32.447350,152.629340,45.637660,0
73.646740,31.156610,26.950650,2
9.985780,173.028800,29.629300,0
69.447620,164.044240,90.141820,3
10.629710,178.602990,19.725280,0
73.690200,145.769800,0.850310,2
22.062390,98.381700,42.003470,0
91.857350,71.948170,93.698370,1
45.942930,192.870580,73.735480,0
82.933460,20.975380,58.614140,1
14.270040,59.524200,62.356540,0
72.622570,7.836760,53.094370,1
56.531400,15.765600,50.068800,1
71.384230,10.645460,76.026780,1
57.642650,166.645440,21.806260,2
83.327370,18.912200,40.382970,1
19.948480,175.204170,70.491980,0
2.536180,1.904670,29.124930,1
14.328310,126.060900,66.379690,0
94.195090,190.407980,65.889670,3
0.567510,71.799580,51.314150,0
49.917980,120.668130,96.055150,0
88.519270,21.781610,26.598040,1
83.310940,164.861380,27.537070,2
73.058800,134.407480,47.352400,2
20.145500,177.728640,67.785120,0
16.899290,140.960470,74.143370,0
88.688030,44.567850,98.875410,1
15.339340,120.137780,65.717650,0
41.895290,95.007540,89.091010,0
64.527420,99.400190,12.834960,2
0.733760,24.993720,95.618460,0
76.408680,193.423270,3.570870,2
68.022040,8.858710,78.205650,1
38.095020,19.153070,56.804660,1
28.012020,131.914790,65.817480,0
70.500750,198.493020,38.669770,2
46.531550,160.922340,57.837000,0
3.725720,168.615700,5.149870,0
17.082010,20.415990,7.792710,2
2.568490,11.005540,44.243920,0
25.285230,25.307380,65.870550,0
22.611190,3.789830,41.841980,1
31.043300,63.720890,44.527000,0
66.891390,123.295820,93.726160,3
51.771670,94.513980,21.341440,2
75.538130,28.155160,49.113290,1
42.132220,131.660180,91.762150,0
94.659560,33.559850,26.181720,2
81.163530,103.655950,45.303460,2
71.062550,120.384990,97.071410,3
58.397470,93.194770,54.281740,3
80.853980,122.535010,64.704810,3
97.143890,123.679100,38.028520,2
69.132600,131.891880,1.384760,2
46.732930,148.580720,49.904150,0
77.962110,90.176740,98.332160,3
29.289160,18.424520,43.001180,1
54.170900,69.818750,24.228120,2
67.205870,75.425020,63.136850,3
77.907140,152.200530,37.530930,2
56.789820,89.931640,87.080530,3
87.875850,68.748320,9.173740,2
16.758250,73.400350,56.425000,0
65.678700,66.274210,66.749910,3
93.774000,130.402830,15.856520,2
57.966890,108.379100,87.070010,3
35.030310,84.589120,59.865910,0
52.442530,143.803320,4.038900,2
56.351600,24.334380,31.520900,1
66.162690,31.482840,30.884180,2
70.300650,130.161050,9.103970,2
57.726850,29.450890,25.227140,2
45.921130,21.869360,99.364700,1
16.536960,156.262530,82.983880,0
99.446400,85.730640,87.409450,1
95.753940,34.578830,47.943610,1
6.001080,124.144800,58.140620,0
20.412630,159.580550,3.726870,2
80.622730,5.329060,65.682880,1
7.876950,50.245100,72.191330,0
28.040480,102.234770,91.524830,0
4.963440,162.215960,6.527200,0
12.679480,23.863820,99.410230,0
18.018630,179.352370,99.093220,0
38.378480,126.209710,77.909130,0
39.264510,32.362830,43.376270,1
77.188760,156.152550,23.053880,2
17.496560,184.112140,4.399900,2
73.473850,9.284280,83.790010,1
90.541480,59.483820,7.393560,2
48.068450,59.692610,41.713610,2
66.498550,41.965210,35.695160,2
78.256250,128.752390,32.627550,2
66.430160,153.062580,59.248560,3
23.949680,0.049060,80.284910,1
82.263360,139.520900,7.658090,2
58.522230,164.204130,38.966830,2
19.800070,117.525460,82.630660,0
4.887000,119.390240,64.317380,0
60.236700,130.006740,63.137530,3
13.040390,46.987360,61.899400,0
1.769320,126.948900,66.538660,0
23.917480,119.626570,53.409010,0
26.069150,92.594800,90.962450,0
42.660280,125.968840,3.535080,2
7.780010,16.261610,77.824080,0
